month_date_yyyymm,postal_code,zip_name,city,state,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_dom_mm_day,median_days_on_market_yy,median_dom_yy_day,median_dom_vs_us,ldpviews_per_property_mm,ldpviews_per_property_yy,ldpviews_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us,cbsa_name,cbsa_zip_name
2019-10-01,85032,"phoenix, az",phoenix,az,90,1193,694,836,86.469048,90.92949317,82.00860295,37,-0.039,-1.5,0.0278,1,-29,0.1344,0.327,1.4965,307550,-0.0345,0.0705,0.9859,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-10-01,85053,"phoenix, az",phoenix,az,3586,1150,-96,638,86.852441,98.35421732,75.35066392,26.5,0.0816,2,-0.197,-6.5,-39.5,-0.0865,0.1875,1.3475,260000,0.0117,0.0614,0.8334,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-10-01,85021,"phoenix, az",phoenix,az,1551,6377,-411,867,58.528147,69.17897887,47.87731438,53,-0.0185,-1,0,0,-13,-0.1419,0.2451,0.9007,485050,0.0498,0.3859,1.555,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-10-01,85027,"phoenix, az",phoenix,az,1540,299,955,772,94.616919,96.34686117,92.88697712,30.5,-0.3068,-13.5,-0.0317,-1,-35.5,0.0579,0.5138,1.9433,249750,-0.0012,0.0426,0.8006,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-10-01,85018,"phoenix, az",phoenix,az,1254,6899,2298,-1588,55.919207,58.15722212,53.68119195,60.5,-0.2092,-16,0.0342,2,-5.5,-0.042,-0.068,0.9716,832050,-0.0083,0.0735,2.6675,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85083,"phoenix, az",phoenix,az,6714,3925,-172,3357,70.273947,67.24383155,73.30406283,53.5,0.07,3.5,-0.1371,-8.5,-12,-0.0213,0.4603,1.317,449545,0.0102,0.1705,1.4272,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85086,"phoenix, az",phoenix,az,1700,2488,250,1651,78.01311,74.35532744,81.67089234,49,0,0,-0.1404,-8,-16.5,-0.0495,0.2267,1.5102,494950,-0.0101,0.1811,1.5714,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Anthem, AZ"
2019-09-01,85042,"phoenix, az",phoenix,az,2049,1613,279,-192,83.699215,95.69599901,71.70243028,31,0.069,2,-0.1389,-5,-34.5,0.017,0.0088,1.2853,318550,-0.0768,0.184,1.0113,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85020,"phoenix, az",phoenix,az,1569,5140,443,26,64.294107,75.07884485,53.50936862,48.5,-0.03,-1.5,-0.03,-1.5,-17,-0.0455,0.0615,0.9877,363257.1429,-0.082,0.0531,1.1532,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85009,"phoenix, az",phoenix,az,2815,1177,421,-490,86.645848,98.14482716,75.14686785,26,-0.1034,-3,0.1304,3,-39.5,0.0107,0.0184,1.3558,189050,0.028,0.08,0.6001,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85040,"phoenix, az",phoenix,az,4774,486,45,1820,92.443263,96.84002226,88.046503,29,0.2609,6,-0.3409,-15,-36.5,0.0042,0.3709,1.727,214289.2857,0.0238,0.0717,0.6802,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85043,"phoenix, az",phoenix,az,3841,4782,5030,-3442,66.010142,81.36169686,50.65858636,44,-0.3714,-26,0.1282,5,-21.5,0.0642,-0.3166,0.9489,249976,0.0041,0.1058,0.7935,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85044,"phoenix, az",phoenix,az,967,964,1175,1566,88.259848,88.82567559,87.69402016,38.5,-0.2143,-10.5,-0.2143,-10.5,-27,-0.0842,0.2857,1.7117,379050,-0.079,0.1147,1.2034,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85028,"phoenix, az",phoenix,az,5310,3435,2916,1382,72.908293,83.64355946,62.17302579,42.5,-0.2544,-14.5,-0.15,-7.5,-23,0.013,0.1492,1.1186,417685.7143,0.0234,-0.0265,1.326,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85012,"phoenix, az",phoenix,az,10259,9866,612,-2940,41.945458,39.15033084,44.740585,74.5,0.0068,0.5,0.2845,16.5,9,-0.0081,-0.0173,0.8722,396050,-0.0174,-0.1371,1.2573,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85032,"phoenix, az",phoenix,az,90,1887,-138,-229,81.782203,88.82567559,74.73872982,38.5,0.0405,1.5,0.1,3.5,-27,-0.0874,0.1325,1.3456,318121.4286,0.0176,0.0968,1.0099,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85041,"phoenix, az",phoenix,az,1098,676,172,2955,90.646837,95.34970008,85.94397378,31.5,0.1667,4.5,-0.37,-18.5,-34,0.0501,0.4402,1.6493,295157.9286,0.0506,0.1242,0.937,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85029,"phoenix, az",phoenix,az,1102,1195,640,993,86.512893,90.47677942,82.54900748,37,0,0,-0.0263,-1,-28.5,0.0644,0.342,1.5368,254307.1429,0.018,0.1305,0.8073,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85053,"phoenix, az",phoenix,az,3586,1054,-414,-201,87.431204,98.50349391,76.35891411,24.5,0.1136,2.5,-0.02,-0.5,-41,-0.1571,0.073,1.3824,257000,0.0307,0.0711,0.8158,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85045,"phoenix, az",phoenix,az,11338,1561,6370,1616,84.014594,87.21785913,80.81132892,40,-0.4872,-38,0.0526,2,-25.5,0.1181,0.5093,1.4908,460407.1429,-0.0054,0.2342,1.4617,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85018,"phoenix, az",phoenix,az,1254,9197,1344,-2262,45.405355,37.01069816,53.80001237,76.5,-0.0192,-1.5,0.1418,9.5,11,0.0778,-0.0377,0.9918,840907.1429,0.0244,0.0934,2.6698,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85085,"phoenix, az",phoenix,az,5409,4005,4158,1185,69.927648,89.88312411,49.97217241,37.5,-0.3852,-23.5,-0.2788,-14.5,-28,-0.0076,-0.0347,0.9397,461078.5714,-0.016,0.1112,1.4638,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85008,"phoenix, az",phoenix,az,407,3369,-439,1006,73.294787,91.55277967,55.03679426,36,-0.0526,-2,-0.122,-5,-29.5,-0.1636,0.1557,1.0092,334621.4286,0.0152,0.1949,1.0623,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85051,"phoenix, az",phoenix,az,1860,2458,-297,576,78.180075,94.04489518,62.3152557,33.5,0.0152,0.5,-0.0694,-2.5,-32,-0.1081,0.1523,1.1217,226950,-0.0077,0.0221,0.7204,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85023,"phoenix, az",phoenix,az,2086,1587,-371,3013,83.869272,89.88312411,77.8554202,37.5,0.0714,2.5,-0.3421,-19.5,-28,-0.1201,0.2213,1.4162,314085.7143,0.0337,0.1419,0.9971,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85003,"phoenix, az",phoenix,az,9001,12926,299,-1489,25.29219,16.41209573,34.17228372,102,0.0515,5,0.0737,7,36.5,0.0196,-0.0689,0.7464,421264.2857,-0.0355,-0.149,1.3374,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85015,"phoenix, az",phoenix,az,1925,2206,1598,5439,79.787892,96.25255086,63.32323295,30,-0.3023,-13,-0.3878,-19,-35.5,-0.0062,0.7283,1.138,269171.4286,0.0207,0.0355,0.8545,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85048,"phoenix, az",phoenix,az,2580,4100,-237,459,69.476223,62.72339373,76.22905201,56.5,0.13,6.5,0.0089,0.5,-9,0.0433,0.2206,1.3804,448645.7143,0.0104,0.1243,1.4243,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85016,"phoenix, az",phoenix,az,1068,8642,1389,311,48.120092,53.87421928,42.36596376,62.5,-0.0672,-4.5,0.0081,0.5,-3,0.0173,0.1771,0.8425,487550,0.042,0.0906,1.5479,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85054,"phoenix, az",phoenix,az,10739,5452,5925,327,62.729578,87.21785913,38.24129615,40,-0.4872,-38,-0.0698,-3,-25.5,-0.0264,0.0445,0.7924,475166,-0.0221,0.2772,1.5085,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85022,"phoenix, az",phoenix,az,383,3836,261,22,70.774844,74.35532744,67.19436027,49,0.0889,4,0.0652,3,-16.5,0.0481,0.1667,1.2025,427545,0.0915,0.4016,1.3573,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85027,"phoenix, az",phoenix,az,1540,1254,-581,-107,86.08002,81.36169686,90.79834271,44,0.3333,11,0.2941,10,-21.5,-0.0153,0.4037,1.8487,252550,-0.0313,0.0521,0.8017,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85014,"phoenix, az",phoenix,az,2792,8683,-343,-2675,47.922206,38.7360089,57.10840393,75,0.1719,11,0.4706,24,9.5,0.0507,0.2083,1.0378,422550,0.0172,0.1089,1.3415,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85017,"phoenix, az",phoenix,az,3244,1351,799,959,85.41525,95.06524024,75.7652588,32,0.0323,1,-0.2558,-11,-33.5,0.1103,0.1121,1.3691,201328.5714,0.0103,0.088,0.6391,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85037,"phoenix, az",phoenix,az,2275,555,-167,931,91.691918,99.11570095,84.26813431,22,0.0476,1,-0.3714,-13,-43.5,-0.1222,0.2949,1.5941,235257.1429,-0.0019,0.094,0.7468,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85035,"phoenix, az",phoenix,az,2967,1704,-468,-1077,82.950962,97.52643621,68.37548698,27.5,0.25,5.5,0.0185,0.5,-38,-0.1139,-0.1178,1.2249,207900,2e-4,0.0659,0.6599,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85004,"phoenix, az",phoenix,az,12132,5579,579,6809,62.086451,86.44487045,37.72803166,40.5,-0.1,-4.5,-0.5781,-55.5,-25,-0.092,0.1224,0.7873,299950,-0.0791,-0.1407,0.9522,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85024,"phoenix, az",phoenix,az,4045,1343,3498,973,85.467813,99.02912621,71.90649929,22.5,-0.5909,-32.5,-0.3182,-10.5,-43,0.0169,0.2339,1.2894,395050,-0.0072,0.2157,1.2542,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85006,"phoenix, az",phoenix,az,4953,5812,650,1472,61.004267,71.81374065,50.19479315,50.5,-0.0288,-1.5,0.1744,7.5,-15,-0.0365,0.5332,0.9438,332271.4286,0.0142,-0.0083,1.0548,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85031,"phoenix, az",phoenix,az,6014,7847,-3294,-3711,52.028322,58.68530085,45.37134376,59,0.3721,16,0.475,19,-6.5,-0.14,-0.0249,0.8793,199950,0.0291,0.0526,0.6347,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85013,"phoenix, az",phoenix,az,4529,6764,2516,973,56.752829,66.4893946,47.01626368,54,-0.1692,-11,-0.0526,-3,-11.5,0.0161,0.1667,0.9018,307721.4286,-0.0553,-0.1498,0.9769,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85007,"phoenix, az",phoenix,az,8167,9458,197,-4142,44.078907,32.96642137,55.191392,80.5,0.2015,13.5,0.4907,26.5,15,0.1554,0.0092,1.0112,365314.2857,0.0068,0.0174,1.1598,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85021,"phoenix, az",phoenix,az,1551,5966,1476,1130,60.290025,66.4893946,54.09065611,54,-0.0526,-3,0.08,4,-11.5,0.0451,0.3641,0.9959,462121.4286,0.0278,0.2871,1.4671,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85050,"phoenix, az",phoenix,az,3420,1335,2273,1941,85.523468,92.27011317,78.77682271,35.5,-0.2755,-13.5,-0.2447,-11.5,-30,0.0748,0.2571,1.4397,432607.1429,-0.0342,-0.0493,1.3734,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85019,"phoenix, az",phoenix,az,6465,520,1634,3658,92.025849,97.52643621,86.52526127,27.5,-0.1129,-3.5,-0.375,-16.5,-38,0.3541,0.7409,1.6697,207864.2857,-0.0189,0.0657,0.6598,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-09-01,85033,"phoenix, az",phoenix,az,2034,1456,-96,-688,84.710284,99.20845959,70.21210809,21.5,-0.1042,-2.5,0.2647,4.5,-44,-0.0737,-0.0112,1.2597,208550,0.0121,0.0973,0.662,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85031,"phoenix, az",phoenix,az,6014,4553,14,-615,66.867729,80.03939189,53.69606697,43,0,0,0.3231,10.5,-18,-0.0602,0.1161,0.994,194292.8571,0.0415,0.0387,0.6112,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85045,"phoenix, az",phoenix,az,11338,7931,-191,-1242,51.178679,30.36252847,71.99482981,78,0.2893,17.5,0.3109,18.5,17,0.2337,0.2672,1.2962,462907.1429,-0.0046,0.2409,1.4564,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85012,"phoenix, az",phoenix,az,10259,10478,-638,-6207,38.55481,34.04320798,43.06641226,74,0.1563,10,0.6264,28.5,13,0.007,-0.197,0.8549,403050,-0.0336,-0.0171,1.2681,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85040,"phoenix, az",phoenix,az,4774,531,404,534,92.540161,98.68283375,86.39748877,23,-0.1636,-4.5,-0.08,-2,-38,0.0824,0.2515,1.672,209314.2857,-0.0571,-0.0033,0.6585,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85037,"phoenix, az",phoenix,az,2275,388,223,152,94.081984,99.45220656,88.71176217,21,-0.2881,-8.5,0.05,1,-40,-0.0279,0.1746,1.7654,235707.1429,0.0361,0.076,0.7415,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85051,"phoenix, az",phoenix,az,1860,2161,-59,-476,80.374838,92.82329045,67.92638641,33,0,0,0.082,2.5,-28,-0.0292,-0.0128,1.2227,228721.4286,-0.0053,0.0394,0.7195,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85013,"phoenix, az",phoenix,az,4529,9280,-478,-1091,44.715948,45.70689974,43.72499538,65,0.1304,7.5,0.1504,8.5,4,0.0081,0.0877,0.8628,325721.4286,-0.056,-0.0926,1.0248,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85022,"phoenix, az",phoenix,az,383,4097,2161,1254,69.200468,76.68492645,61.71600911,45,-0.1509,-8,-0.1089,-5.5,-16,0.0408,0.0978,1.1153,391692.8571,0.0789,0.2117,1.2324,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85043,"phoenix, az",phoenix,az,3841,9812,-2601,-9207,41.866191,39.68117191,44.05120945,70,0.3333,17.5,2.1818,48,9,-0.0772,-0.4179,0.8668,248952.1429,0.0371,0.1062,0.7832,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85006,"phoenix, az",phoenix,az,4953,6462,1552,1990,58.050717,65.55671816,50.54471595,52,0,0,0,0,-9,0.1405,0.3824,0.9523,327621.4286,-0.0059,0.0079,1.0307,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85029,"phoenix, az",phoenix,az,1102,1835,-341,368,82.452145,87.78235982,77.1219302,37,0.4231,11,-0.039,-1.5,-24,0.0673,0.0903,1.4036,249807.1429,0.0093,0.1105,0.7859,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85019,"phoenix, az",phoenix,az,6465,2154,215,399,80.387148,94.19585154,66.57844525,31,0.1273,3.5,0.0877,2.5,-30,0.0768,0.1641,1.1988,211864.2857,-0.0261,0.0812,0.6665,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85008,"phoenix, az",phoenix,az,407,2930,4613,2653,75.709362,86.34209393,65.07662953,38,-0.283,-15,-0.1648,-7.5,-23,0.2868,0.3068,1.173,329621.4286,0.0413,0.1772,1.037,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85020,"phoenix, az",phoenix,az,1569,5583,2103,484,61.989906,69.36049732,54.61931433,50,-0.0909,-5,-0.0196,-1,-11,0.0789,0.0789,1.006,395707.1429,-0.0987,0.1224,1.245,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85044,"phoenix, az",phoenix,az,967,2139,2168,1072,80.427156,71.20699206,89.64731951,49,-0.1327,-7.5,-0.0577,-3,-12,0.1658,0.2616,1.8171,411564.2857,-0.0417,0.1776,1.2949,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85021,"phoenix, az",phoenix,az,1551,7442,1413,-837,53.47141,58.20766911,48.7351511,57,-0.0732,-4.5,0.2667,12,-4,0.0011,0.1888,0.9264,449621.4286,0.0276,0.1242,1.4146,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85086,"phoenix, az",phoenix,az,1700,2738,1945,3034,76.835724,71.20699206,82.46445498,49,-0.1552,-9,-0.2283,-14.5,-12,0.0091,0.2333,1.5447,500007.1429,-1e-4,0.1921,1.5732,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Anthem, AZ"
2019-08-01,85054,"phoenix, az",phoenix,az,10739,11377,2263,-2201,34.061673,30.36252847,37.76081738,78,-0.1568,-14.5,0.3929,22,17,0.2097,0.1845,0.7913,485903.7143,-0.0149,0.3602,1.5288,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85007,"phoenix, az",phoenix,az,8167,9655,2138,-1831,42.687881,42.72173324,42.65402844,67,-0.2118,-18,-0.0147,-1,6,-0.0138,-0.1737,0.8509,362864.2857,-0.0033,0.0366,1.1416,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85018,"phoenix, az",phoenix,az,1254,10541,-516,-1433,38.330153,30.36252847,46.29777805,78,0.1064,7.5,0.0759,5.5,17,-0.0405,-0.0405,0.8946,820907.1429,0.0274,0.0702,2.5829,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85004,"phoenix, az",phoenix,az,12132,6158,1721,6182,59.383271,76.68492645,42.08161507,45,-0.1262,-6.5,-0.4479,-36.5,-16,0.0012,0.3312,0.8429,325721.4286,-0.0421,-0.035,1.0248,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85085,"phoenix, az",phoenix,az,5409,8163,41,-2465,50.175417,52.04037668,48.31045732,61,0.1296,7,0.1296,7,0,0.0843,-0.1122,0.9205,468578.5714,-0.0219,0.119,1.4743,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85015,"phoenix, az",phoenix,az,1925,3804,1671,4395,70.785376,80.03939189,61.53135964,43,0.0361,1.5,-0.1485,-7.5,-18,0.2403,0.6,1.1133,263721.4286,0.018,-0.0137,0.8297,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85050,"phoenix, az",phoenix,az,3420,3608,2356,-365,71.733243,71.20699206,72.25949406,49,-0.0926,-5,0.0652,3,-12,0.1481,0.0514,1.3022,447907.1429,-0.1243,-0.095,1.4092,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85016,"phoenix, az",phoenix,az,1068,10031,407,-94,40.807534,42.72173324,38.89333415,67,0.0469,3,0.0229,1.5,6,0.0332,0.102,0.8052,467907.1429,0.0121,0.1274,1.4722,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85083,"phoenix, az",phoenix,az,6714,3753,1780,5152,70.98849,69.36049732,72.61648304,50,-0.0566,-3,-0.2424,-16,-11,0.1059,0.5161,1.3082,444992.8571,-0.0045,0.1379,1.4001,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85053,"phoenix, az",phoenix,az,3586,640,34,353,91.619991,99.07059765,84.16938512,22,-0.2281,-6.5,-0.2281,-6.5,-39,-0.076,0.1288,1.5944,249335.7143,-0.0591,0.0391,0.7844,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85023,"phoenix, az",phoenix,az,2086,1216,1425,3921,86.871422,90.61980673,83.1230381,35,-0.2222,-10,-0.3519,-19,-26,0.0221,0.3966,1.5646,303835.7143,-0.0489,0.0404,0.9559,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85014,"phoenix, az",phoenix,az,2792,8340,203,-2405,49.307564,47.49799963,51.11712932,64,0.0756,4.5,0.3474,16.5,3,0.0376,0.0781,0.9602,415407.1429,-0.0014,0.1867,1.307,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85035,"phoenix, az",phoenix,az,2967,1236,-229,-327,86.662153,99.07059765,74.25370838,22,-0.1698,-4.5,-0.1852,-5,-39,-0.1017,-0.0486,1.3439,207850,-0.0067,0.0937,0.6539,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85041,"phoenix, az",phoenix,az,1098,848,632,2704,89.671939,97.53800702,81.80587185,27,-0.2286,-8,-0.413,-19,-34,0.0112,0.2908,1.5268,280953.4286,0.06,0.1236,0.8839,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85032,"phoenix, az",phoenix,az,90,1749,459,123,83.098418,87.78235982,78.41447652,37,0,0,0.0278,1,-24,0.0674,0.0957,1.4334,312621.4286,0.035,0.0489,0.9835,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85042,"phoenix, az",phoenix,az,2049,1892,2068,-516,82.079769,95.85769681,68.30184034,29,-0.3696,-17,0.0741,2,-32,-0.0136,-0.0245,1.2286,345050,-0.0199,0.2522,1.0856,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85003,"phoenix, az",phoenix,az,9001,13225,-511,-408,23.56435,16.14451899,30.9841817,97,0.1829,15,-0.0673,-7,36,0.0127,-0.0529,0.7117,436764.2857,-0.0391,-0.0608,1.3742,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85033,"phoenix, az",phoenix,az,2034,1360,-269,19,85.809688,98.36277467,73.25660122,24,-0.2258,-7,-0.2,-6,-37,-0.148,0.0053,1.3221,206050,0.0433,0.1135,0.6482,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85028,"phoenix, az",phoenix,az,5310,6351,1337,-604,58.604665,58.20766911,59.00166185,57,0,0,0.1287,6.5,-4,0.0942,0.11,1.0736,408135.7143,-0.0047,-0.0167,1.2841,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85024,"phoenix, az",phoenix,az,4045,4841,-220,-1794,65.452083,62.454607,68.44955992,55,0.25,11,0.2222,10,-6,0.1429,-0.0213,1.2326,397906.5714,-0.0388,0.2241,1.2519,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85027,"phoenix, az",phoenix,az,1540,673,-386,450,91.324552,92.82329045,89.825814,33,0.2453,6.5,0.2,5.5,-28,-0.1315,0.352,1.825,260707.1429,0.0125,0.0863,0.8202,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85017,"phoenix, az",phoenix,az,3244,2150,103,217,80.402536,94.19585154,66.60922016,31,-0.2346,-9.5,-0.1268,-4.5,-30,-0.1717,0.0194,1.1988,199278.5714,0.0259,0.1068,0.6269,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85009,"phoenix, az",phoenix,az,2815,1598,735,694,84.095525,95.85769681,72.33335385,29,-0.0169,-0.5,-0.1594,-5.5,-32,0.1359,0.109,1.3042,183904.2857,0.0074,0.022,0.5785,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-08-01,85048,"phoenix, az",phoenix,az,2580,3863,-1643,-81,70.486859,69.36049732,71.6132209,50,0.4925,16.5,0.0101,0.5,-11,0.0385,0.0444,1.2863,444045.7143,0.0243,0.1031,1.3971,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
2019-07-01,85003,"phoenix, az",phoenix,az,9001,12714,-91,351,25.858844,22.78820375,28.92948438,82,-0.0353,-3,-0.2153,-22.5,22.5,0.0521,-0.0381,0.6824,454550,0.0122,-0.033,1.4124,"Phoenix-Mesa-Glendale, AZ Metropolitan Statistical Area","Phoenix, AZ"
